title,description,background,face,body,weapon,head,necklace,media,tags,rarity_score,rarity_rank
Talis,It's time.,Nan,Nan,Talis,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Talis.png,[],38.91692475316784,1.0
Bart,It's time.,Nan,Nan,Bart,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Bart.png,[],38.91692475316784,1.0
ApolloDAO,It's time.,Nan,Nan,ApolloDAO,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/ApolloDAO.png,[],38.91692475316784,1.0
Black Panther,It's time.,Nan,Nan,Black Panther,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Black Panther.png,[],38.91692475316784,1.0
White What,It's time.,Nan,Nan,White What,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/White Whale.png,[],38.91692475316784,1.0
Dino,It's time.,Nan,Nan,Dino,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Dino11.png,[],38.91692475316784,1.0
Achilleas,It's time.,Nan,Nan,Achilleas,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Achilleas.png,[],38.91692475316784,1.0
Wavely,It's time.,Nan,Nan,Wavely,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Wavely.png,[],38.91692475316784,1.0
Andrew Tate,It's time.,Nan,Nan,Andrew Tate,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/ayayay.png,[],38.91692475316784,1.0
Ottoman,It's time.,Nan,Nan,Ottoman,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Turkish.png,[],38.91692475316784,1.0
Waifu,It's time.,Nan,Nan,Waifu,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Anime Girl.png,[],38.91692475316784,1.0
DGTLfren,It's time.,Nan,Nan,DGTLfren,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/DGTLfren.png,[],38.91692475316784,1.0
Astroport,It's time.,Nan,Nan,Astroport,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Astroport .png,[],38.91692475316784,1.0
Gumshoe,It's time.,Nan,Nan,Gumshoe,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Gummies.png,[],38.91692475316784,1.0
Step,It's time.,Nan,Nan,Step,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Step.png,[],38.91692475316784,1.0
WIZZ,It's time.,Nan,Nan,WIZZ,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/CryptoWizard.png,[],38.91692475316784,1.0
Kayo,It's time.,Nan,Nan,Kayo,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Kayo.png,[],38.91692475316784,1.0
Iryna,It's time.,Nan,Nan,Iryna,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Iryna.png,[],38.91692475316784,1.0
Kath,It's time.,Nan,Nan,Kath,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Kath.png,[],38.91692475316784,1.0
Ghost Ninja,It's time.,Nan,Nan,Ghost Ninja,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/gk1222.png,[],38.91692475316784,1.0
Jakey’s Dad,It's time.,Nan,Nan,Jakey’s Dad,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Jakeys Dad.png,[],38.91692475316784,1.0
Puggies,It's time.,Nan,Nan,Puggies,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/PUggies.png,[],38.91692475316784,1.0
Qwerty,It's time.,Nan,Nan,Qwerty,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/qq.png,[],38.91692475316784,1.0
Moonja,It's time.,Nan,Nan,Moonja,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Moonja.png,[],38.91692475316784,1.0
Joshy,It's time.,Nan,Nan,Joshy,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Joshy.png,[],38.91692475316784,1.0
Toly,It's time.,Nan,Nan,Toly,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Solana.png,[],38.91692475316784,1.0
Negan,It's time.,Nan,Nan,Negan,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Negan.png,[],38.91692475316784,1.0
INJ Dojo,It's time.,Nan,Nan,INJ Dojo,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/INJ Dojo.png,[],38.91692475316784,1.0
INJ Punks,It's time.,Nan,Nan,INJ Punks,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/INJ Punks.png,[],38.91692475316784,1.0
Sensei,It's time.,Nan,Nan,Sensei,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/INjective.png,[],38.91692475316784,1.0
Aperture,It's time.,Nan,Nan,Aperture,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Aperture.png,[],38.91692475316784,1.0
Frontrunner,It's time.,Nan,Nan,Frontrunner,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Frontrunner 11.png,[],38.91692475316784,1.0
Helix,It's time.,Nan,Nan,Helix,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/Helix11.png,[],38.91692475316784,1.0
Luffy,It's time.,Nan,Nan,Luffy,Nan,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/luffy.png,[],38.91692475316784,1.0
Ninja #806,It's time.,Yellow,Gold Sword,Brown Ninja,Pipe,Thorn Crown,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/806.jpeg,[],33.41319179217059,2.0
Ninja #4567,It's time.,Yellow,Ball And Chain,Brown Ninja,Cigarette,Thorn Crown,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4567.jpeg,[],33.36215125939342,3.0
Ninja #132,It's time.,Mint,Red Sword,Red Ninja,Pipe,Thorn Crown,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/132.jpeg,[],33.302478822216656,4.0
Ninja #5302,It's time.,Sand,Bow,Green Ninja,Cigarette,Thorn Crown,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5302.jpeg,[],33.25373043685347,5.0
Ninja #1740,It's time.,Mint,Shuriken,Brown Ninja,Pipe,Ball Cap,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1740.jpeg,[],33.23300455016317,6.0
Ninja #307,It's time.,Mint,Ball And Chain,Grey Ninja,Cigarette,Cat Earphones,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/307.jpeg,[],33.21294732620274,7.0
Ninja #5176,It's time.,Yellow,Ball And Chain,Grey Ninja,Joint,Thorn Crown,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5176.jpeg,[],33.179774145500645,8.0
Ninja #2570,It's time.,Mint,Gold Sword,Purple Ninja,Cigarette,Red Headband,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2570.jpeg,[],33.16370885710679,9.0
Ninja #5061,It's time.,Yellow,Gold Sword,Brown Ninja,Cigarette,Wreath,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5061.jpeg,[],33.11438862219745,10.0
Ninja #1977,It's time.,Yellow,Gold Bow,Green Ninja,Cigarette,Red Headband,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1977.jpeg,[],33.10483923413699,11.0
Ninja #5298,It's time.,Mint,Gold Sword,Grey Ninja,Joint,Ball Cap,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5298.jpeg,[],33.091976796093064,12.0
Ninja #5366,It's time.,Yellow,Double Staff,Grey Ninja,Cigarette,Flame,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5366.jpeg,[],33.082595781226374,13.0
Ninja #1173,It's time.,Lilac,Ball And Chain,Red Ninja,Pipe,Arrow,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1173.jpeg,[],33.07718201007477,14.0
Ninja #338,It's time.,Yellow,Gold Bow,Brown Ninja,Pipe,Durag,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/338.jpeg,[],33.05401380126624,15.0
Ninja #2387,It's time.,Yellow,Shuriken,Grey Ninja,Pipe,Beret,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2387.jpeg,[],33.03613631977984,16.0
Ninja #3782,It's time.,Sand,Scythe,Brown Ninja,Cigarette,Beanie,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3782.jpeg,[],33.0323195359625,17.0
Ninja #1698,It's time.,Mint,Double Staff,Brown Ninja,Pipe,Red Headband,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1698.jpeg,[],33.0251170818368,18.0
Ninja #3122,It's time.,Lilac,Shuriken,Brown Ninja,Cigarette,Flame,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3122.jpeg,[],33.011376220856405,19.0
Ninja #1455,It's time.,Mint,Double Staff,Grey Ninja,Cigarette,Army Helmet,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1455.jpeg,[],33.006120284813804,20.0
Ninja #173,It's time.,Mint,Nunchucks,Purple Ninja,Cigarette,Beret,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/173.jpeg,[],32.98201775110602,21.0
Ninja #793,It's time.,Sand,Double Staff,Grey Ninja,Joint,Cross,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/793.jpeg,[],32.97259646467417,22.0
Ninja #2100,It's time.,Sand,Red Sword,Grey Ninja,Cigarette,Wreath,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2100.jpeg,[],32.950060765677236,23.0
Ninja #746,It's time.,Mint,Scythe,Grey Ninja,Pipe,Wreath,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/746.jpeg,[],32.949542000506796,24.0
Ninja #5103,It's time.,Yellow,Gold Bow,Green Ninja,Joint,Flame,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5103.jpeg,[],32.946224262549755,25.0
Ninja #1720,It's time.,Lilac,Bow,Purple Ninja,Pipe,Brains,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1720.jpeg,[],32.94480154768546,26.0
Ninja #4908,It's time.,Sand,Bow,Brown Ninja,Pipe,Rice Hat,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4908.jpeg,[],32.943563714226244,27.0
Ninja #3993,It's time.,Sand,Bow,Black Ninja,Cigarette,Army Helmet,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3993.jpeg,[],32.936643120925886,28.0
Ninja #4820,It's time.,Mint,Gold Sword,Red Ninja,Joint,Blue Headband,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4820.jpeg,[],32.93633759831525,29.0
Ninja #5481,It's time.,Mint,Nunchucks,Brown Ninja,Joint,Ball Cap,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5481.jpeg,[],32.93325618218255,30.0
Ninja #4387,It's time.,Mint,Scythe,Grey Ninja,Ghost Mask,Arrow,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4387.jpeg,[],32.89527230782262,31.0
Ninja #1348,It's time.,Mint,Ball And Chain,Black Ninja,Cigarette,Straw Hat,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1348.jpeg,[],32.890640140909056,32.0
Ninja #2338,It's time.,Lilac,Double Staff,Red Ninja,Pipe,Red Headband,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2338.jpeg,[],32.88028746893736,33.0
Ninja #2336,It's time.,Lilac,Ball And Chain,Red Ninja,Pipe,Army Helmet,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2336.jpeg,[],32.85724980087035,34.0
Ninja #4971,It's time.,Lilac,Gold Bow,Grey Ninja,Joint,Beanie,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4971.jpeg,[],32.852126300492486,35.0
Ninja #2384,It's time.,Mint,Double Staff,Brown Ninja,Joint,Rice Hat,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2384.jpeg,[],32.85119091303385,36.0
Ninja #3010,It's time.,Mint,Nunchucks,Green Ninja,Ghost Mask,Thorn Crown,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3010.jpeg,[],32.844519971116796,37.0
Ninja #1902,It's time.,Mint,Red Sword,Green Ninja,Joint,Samurai Hat,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1902.jpeg,[],32.83910080095813,38.0
Ninja #3364,It's time.,Sand,Red Sword,Brown Ninja,Pipe,Nan,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3364.jpeg,[],32.832256807266646,39.0
Ninja #3496,It's time.,Yellow,Scythe,Red Ninja,Ghost Mask,Arrow,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3496.jpeg,[],32.827035465138295,40.0
Ninja #5435,It's time.,Mint,Staff,Red Ninja,Pipe,Arrow,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5435.jpeg,[],32.826007143609544,41.0
Ninja #4403,It's time.,Mint,Nunchucks,Purple Ninja,Joint,Wreath,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4403.jpeg,[],32.8200888392444,42.0
Ninja #3342,It's time.,Sand,Double Staff,Black Ninja,Joint,Ball Cap,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3342.jpeg,[],32.819429376824985,43.0
Ninja #634,It's time.,Yellow,Gold Bow,Red Ninja,Joint,Straw Hat,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/634.jpeg,[],32.81787124556345,44.0
Ninja #1629,It's time.,Mint,Shuriken,Brown Ninja,Joint,Nan,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1629.jpeg,[],32.81071783572171,45.0
Ninja #4351,It's time.,Sand,Gold Sword,Purple Ninja,Joint,Wreath,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4351.jpeg,[],32.80424436979729,46.0
Ninja #3256,It's time.,Sand,Gold Sword,Black Ninja,Joint,Durag,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3256.jpeg,[],32.800838136715115,47.0
Ninja #505,It's time.,Yellow,Bow,Grey Ninja,Jason Mask,Arrow,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/505.jpeg,[],32.79862921700348,48.0
Ninja #697,It's time.,Mint,Gold Bow,Red Ninja,Candy Cane,Green Headband,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/697.jpeg,[],32.793623046771685,49.0
Ninja #1801,It's time.,Lilac,Gold Sword,Purple Ninja,Jason Mask,Arrow,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1801.jpeg,[],32.789086673717435,50.0
Ninja #2072,It's time.,Sand,Shuriken,Grey Ninja,Jason Mask,Arrow,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2072.jpeg,[],32.784603753005925,51.0
Ninja #4490,It's time.,Mint,Gold Sword,Green Ninja,Jason Mask,Beanie,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4490.jpeg,[],32.77601161952673,52.0
Ninja #578,It's time.,Sand,Scythe,Grey Ninja,Joint,Straw Hat,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/578.jpeg,[],32.7739565150918,53.0
Ninja #791,It's time.,Mint,Bow,Brown Ninja,Jason Mask,Green Headband,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/791.jpeg,[],32.77349740677468,54.0
Ninja #5433,It's time.,Mint,Bow,Brown Ninja,Pipe,Blue Flame,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5433.jpeg,[],32.76196748274107,55.0
Ninja #3308,It's time.,Yellow,Bow,Blue Ninja,Pipe,Cat Earphones,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3308.jpeg,[],32.754126878046335,56.0
Ninja #4100,It's time.,Lilac,Shuriken,Purple Ninja,Ghost Mask,Green Headband,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4100.jpeg,[],32.74809691833376,57.0
Ninja #2941,It's time.,Yellow,Red Sword,White Ninja,Pipe,Cat Earphones,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2941.jpeg,[],32.7412704544376,58.0
Ninja #5360,It's time.,Lilac,Gold Sword,White Ninja,Pipe,Cross,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5360.jpeg,[],32.738996019709205,59.0
Ninja #4748,It's time.,Sand,Nunchucks,Red Ninja,Cigarette,Headphones,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4748.jpeg,[],32.73886965213605,60.0
Ninja #425,It's time.,Scripture,Gold Sword,Brown Ninja,Cigarette,Thorn Crown,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/425.jpeg,[],32.72989096736971,61.0
Ninja #2908,It's time.,Lilac,Shuriken,White Ninja,Pipe,Arrow,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2908.jpeg,[],32.72964857804553,62.0
Ninja #842,It's time.,Mint,Bow,Gold Ninja,Pipe,Cross,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/842.jpeg,[],32.72740775873933,63.0
Ninja #2761,It's time.,Mint,Shuriken,Grey Ninja,Jason Mask,Samurai Hat,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2761.jpeg,[],32.72645468687918,64.0
Ninja #5163,It's time.,Lilac,Gold Sword,Brown Ninja,Jason Mask,Ball Cap,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5163.jpeg,[],32.72566814316214,65.0
Ninja #3723,It's time.,Yellow,Gold Sword,Grey Ninja,Cigarette,Horns,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3723.jpeg,[],32.723922061053884,66.0
Ninja #1009,It's time.,Mint,Red Sword,Green Ninja,Laser Eyes,Cat Earphones,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1009.jpeg,[],32.72313844014509,67.0
Ninja #3757,It's time.,Mint,Gold Bow,Pink Ninja,Pipe,Antlers,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3757.jpeg,[],32.72179312532744,68.0
Ninja #4355,It's time.,Yellow,Red Sword,Grey Ninja,Laser Eyes,Flame,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4355.jpeg,[],32.71574992881779,69.0
Ninja #2706,It's time.,Sand,Gold Bow,Green Ninja,Jason Mask,Green Headband,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2706.jpeg,[],32.71361698587705,70.0
Ninja #4213,It's time.,Lilac,Gold Sword,Red Ninja,Cigarette,Flash,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4213.jpeg,[],32.70954900900719,71.0
Ninja #4154,It's time.,Yellow,Nunchucks,Blue Ninja,Cigarette,Ball Cap,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4154.jpeg,[],32.708431821802414,72.0
Ninja #4684,It's time.,Mint,Double Staff,Pink Ninja,Cigarette,Samurai Hat,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4684.jpeg,[],32.707811701401354,73.0
Ninja #3052,It's time.,Sand,Red Sword,Blue Ninja,Cigarette,Cat Earphones,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3052.jpeg,[],32.70385843951024,74.0
Ninja #3629,It's time.,Yellow,Shuriken,Green Ninja,Ghost Mask,Blue Headband,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3629.jpeg,[],32.70206245788434,75.0
Ninja #4442,It's time.,Mint,Bow,Brown Ninja,Pipe,Thorn Crown,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4442.jpeg,[],32.701598025678436,76.0
Ninja #5024,It's time.,Sand,Ball And Chain,Black Ninja,Joint,Straw Hat,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5024.jpeg,[],32.69699547395567,77.0
Ninja #521,It's time.,Lilac,Scythe,Purple Ninja,Joint,Wreath,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/521.jpeg,[],32.69632148710643,78.0
Ninja #3619,It's time.,Lilac,Scythe,Brown Ninja,Candy Cane,Thorn Crown,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3619.jpeg,[],32.69559724775549,79.0
Ninja #3884,It's time.,Lilac,Scythe,Black Ninja,Cigarette,Headphones,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3884.jpeg,[],32.6953333804436,80.0
Ninja #4287,It's time.,Lilac,Bow,Green Ninja,Ghost Mask,Green Headband,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4287.jpeg,[],32.69000005632529,81.0
Ninja #3592,It's time.,Yellow,Ball And Chain,Purple Ninja,Laser Eyes,Green Headband,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3592.jpeg,[],32.68483724258257,82.0
Ninja #4520,It's time.,Mint,Ball And Chain,Gold Ninja,Pipe,Antlers,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4520.jpeg,[],32.68156499913434,83.0
